"119","0","119","220.79"
"120","0","120","254.40"
"121","0","121","236.85"
"122","0","122","110.42"
"123","0","123","289.85"
"124","0","124","204.93"
"125","0","125","271.30"
"126","0","126","362.55"
"127","0","127","485.58"
"128","0","128","386.57"
"129","0","129","113.69"
"130","0","130","348.06"
"131","0","131","75.11"
"132","0","132","327.49"
"133","0","133","465.80"
"134","0","134","274.42"
"135","0","135","489.67"
"136","0","136","353.11"
"137","0","137","8.47"
"138","0","138","485.56"
"139","0","139","397.04"
"140","0","140","134.54"
"141","0","141","286.36"
"142","0","142","10.51"
"143","0","143","343.66"
"144","0","144","134.89"
"145","0","145","189.06"
"146","0","146","52.01"
"147","0","147","65.73"
"148","0","148","180.56"
"149","0","149","193.62"
"150","0","150","63.99"
"151","0","151","302.57"
"152","0","152","279.68"
"153","0","153","167.49"
"154","0","154","179.98"
"155","0","155","258.60"
"156","0","156","453.16"
"157","0","157","244.66"
"158","0","158","351.95"
"159","0","159","175.72"
"160","0","160","254.26"
"161","0","161","483.20"
"162","0","162","343.87"
"163","0","163","415.55"
"164","0","164","246.64"
"165","0","165","95.94"
"166","0","166","334.11"
"167","0","167","255.07"
"168","0","168","342.90"
"169","0","169","161.55"
"170","0","170","209.50"
"171","0","171","141.21"
"172","0","172","207.88"
"173","0","173","65.69"
"174","0","174","93.04"
"175","0","175","296.58"
"176","0","176","161.15"
"177","0","177","133.02"
"178","0","178","136.17"
"179","0","179","332.97"
"180","0","180","466.92"
"181","0","181","155.87"
"182","0","182","155.94"
"183","0","183","323.45"
"184","0","184","164.08"
"185","0","185","344.78"
"186","0","186","120.13"
"187","0","187","462.73"
"188","0","188","86.14"
"189","0","189","416.76"
"190","0","190","465.57"
"191","0","191","443.32"
"192","0","192","158.48"
"193","0","193","302.63"
"194","0","194","217.21"
"195","0","195","122.51"
"196","0","196","33.59"
"197","0","197","399.35"
"198","0","198","184.70"
"199","0","199","85.24"
"200","0","200","174.86"
"201","0","201","401.94"
"202","0","202","239.45"
"203","0","203","469.37"
"204","0","204","105.22"
"205","0","205","356.20"
"206","0","206","223.35"
"207","0","207","173.45"
"208","0","208","385.90"
"209","0","209","58.75"
"210","0","210","468.05"
"211","0","211","306.39"
"212","0","212","180.45"
"213","0","213","494.34"
"214","0","214","362.28"
"215","0","215","227.14"
"216","0","216","269.80"
"217","0","217","207.74"
"218","0","218","216.47"
"219","0","219","234.85"
"220","0","220","17.06"
"221","0","221","188.47"
"222","0","222","91.58"
"223","0","223","446.28"
"224","0","224","227.01"
"225","0","225","179.88"
"226","0","226","233.73"
"227","0","227","167.49"
"228","0","228","341.50"
"229","0","229","253.29"
"230","0","230","340.66"
"231","0","231","443.27"
"232","0","232","376.34"
"233","0","233","323.13"
"234","0","234","418.67"
"235","0","235","299.73"
"236","0","236","394.68"
"237","0","237","83.81"
"238","0","238","273.03"
"239","0","239","188.83"
"240","0","240","98.69"
"241","0","241","257.09"
"242","0","242","295.22"
"243","0","243","396.88"
"244","0","244","378.55"
"245","0","245","382.20"
"246","0","246","253.76"
"247","0","247","344.17"
"248","0","248","414.51"
"249","0","249","49.10"
"250","0","250","261.20"
"251","0","251","401.63"
"252","0","252","232.42"
"253","0","253","395.05"
"254","0","254","443.12"
"255","0","255","207.43"
"256","0","256","205.12"
"257","0","257","430.48"
"258","0","258","29.87"
"259","0","259","379.64"
"260","0","260","239.61"
"261","0","261","82.97"
"262","0","262","79.14"
"263","0","263","14.39"
"264","0","264","52.67"
"265","0","265","30.39"
"266","0","266","365.81"
"267","0","267","353.61"
"268","0","268","390.41"
"269","0","269","294.02"
"270","0","270","20.27"
"271","0","271","119.98"
"272","0","272","122.78"
"273","0","273","222.48"
"274","0","274","266.66"
"275","0","275","14.52"
"276","0","276","479.22"
"277","0","277","263.56"
"278","0","278","37.35"
"279","0","279","320.53"
"280","0","280","335.59"
"281","0","281","102.02"
"282","0","282","10.11"
"283","0","283","95.68"
"284","0","284","406.21"
"285","0","285","478.83"
"286","0","286","263.04"
"287","0","287","443.71"
"288","0","288","16.15"
"289","0","289","460.66"
"290","0","290","268.72"
"291","0","291","72.04"
"292","0","292","170.98"
"293","0","293","383.58"
"294","0","294","83.62"
"295","0","295","266.37"
"296","0","296","213.24"
"297","0","297","111.53"
"298","0","298","486.27"
"299","0","299","34.96"
"300","0","300","34.63"
"301","0","301","134.85"
"302","0","302","306.83"
"303","0","303","287.37"
"304","0","304","420.32"
"305","0","305","213.18"
"306","0","306","196.37"
"307","0","307","290.31"
"308","0","308","479.18"
"309","0","309","213.88"
"310","0","310","451.33"
"311","0","311","235.37"
"312","0","312","456.21"
"313","0","313","12.99"
"314","0","314","16.28"
"315","0","315","475.17"
"316","0","316","63.02"
"317","0","317","322.86"
"318","0","318","388.84"
"319","0","319","407.61"
"320","0","320","384.74"
"321","0","321","381.98"
"322","0","322","314.90"
"323","0","323","98.85"
"324","0","324","361.63"
"325","0","325","316.16"
"326","0","326","305.31"
"327","0","327","349.48"
"328","0","328","494.42"
"329","0","329","249.97"
"330","0","330","101.06"
"331","0","331","69.96"
"332","0","332","240.31"
"333","0","333","496.07"
"334","0","334","120.27"
"335","0","335","442.29"
"336","0","336","379.82"
"337","0","337","193.64"
"338","0","338","500.22"
"339","0","339","391.59"
"340","0","340","22.07"
"341","0","341","195.60"
"342","0","342","28.41"
"343","0","343","112.10"
"344","0","344","83.45"
"345","0","345","356.96"
"346","0","346","247.09"
"347","0","347","167.78"
"348","0","348","424.41"
"349","0","349","115.00"
"350","0","350","214.10"
"351","0","351","235.73"
"352","0","352","42.63"
"353","0","353","457.79"
"354","0","354","329.03"
"355","0","355","437.32"
"356","0","356","34.93"
"357","0","357","431.79"
"358","0","358","313.27"
"359","0","359","293.41"
"360","0","360","117.20"
"361","0","361","28.39"
"362","0","362","495.33"
"363","0","363","20.23"
"364","0","364","424.46"
"365","0","365","150.57"
"366","0","366","242.17"
"367","0","367","117.04"
"368","0","368","479.57"
"369","0","369","267.05"
"370","0","370","260.78"
"371","0","371","401.31"
"372","0","372","313.43"
"373","0","373","69.09"
"374","0","374","423.10"
"375","0","375","443.87"
"376","0","376","257.50"
"377","0","377","438.12"
"378","0","378","231.82"
"379","0","379","122.25"
"380","0","380","175.51"
"381","0","381","275.71"
"382","0","382","143.42"
"383","0","383","301.83"
"384","0","384","147.48"
"385","0","385","198.08"
"386","0","386","151.72"
"387","0","387","397.62"
"388","0","388","147.82"
"389","0","389","475.26"
"390","0","390","419.89"
"391","0","391","172.65"
"392","0","392","144.50"
"393","0","393","474.94"
"394","0","394","162.47"
"395","0","395","350.01"
"396","0","396","51.75"
"397","0","397","294.65"
"398","0","398","384.23"
"399","0","399","278.13"
"400","0","400","460.56"
"401","0","401","289.08"
"402","0","402","412.35"
"403","0","403","257.37"
"404","0","404","86.43"
"405","0","405","101.14"
"406","0","406","161.25"
"407","0","407","313.09"
"408","0","408","476.32"
"409","0","409","373.69"
"410","0","410","200.50"
"411","0","411","114.82"
"412","0","412","23.27"
"413","0","413","53.81"
"414","0","414","28.80"
"415","0","415","35.66"
"416","0","416","443.20"
"417","0","417","291.73"
"418","0","418","383.76"
"419","0","419","200.23"
"420","0","420","175.30"
"421","0","421","49.67"
"422","0","422","486.48"
"423","0","423","278.40"
"424","0","424","495.37"
"425","0","425","96.01"
"426","0","426","482.04"
"427","0","427","247.07"
"428","0","428","31.53"
"429","0","429","13.55"
"430","0","430","430.67"
"431","0","431","498.82"
"432","0","432","144.84"
"433","0","433","363.54"
"434","0","434","420.02"
"435","0","435","37.25"
"436","0","436","482.53"
"437","0","437","112.59"
"438","0","438","458.73"
"439","0","439","30.03"
"440","0","440","217.76"
"441","0","441","460.01"
"442","0","442","107.45"
"443","0","443","115.59"
"444","0","444","164.95"
"445","0","445","413.27"
"446","0","446","211.95"
"447","0","447","441.64"
"448","0","448","232.65"
"449","0","449","418.63"
"450","0","450","437.65"
"451","0","451","15.33"
"452","0","452","126.19"
"453","0","453","52.08"
"454","0","454","346.21"
"455","0","455","303.48"
"456","0","456","92.62"
"457","0","457","59.55"
"458","0","458","461.02"
"459","0","459","225.47"
"460","0","460","273.43"
"461","0","461","20.21"
"462","0","462","217.08"
"463","0","463","352.67"
"464","0","464","320.96"
"465","0","465","354.64"
"466","0","466","266.06"
"467","0","467","247.57"
"468","0","468","134.20"
"469","0","469","431.01"
"470","0","470","40.15"
"471","0","471","43.72"
"472","0","472","181.21"
"473","0","473","227.08"
"474","0","474","220.82"
"475","0","475","180.37"
"476","0","476","66.45"
"477","0","477","267.53"
"478","0","478","154.48"
"479","0","479","190.91"
"480","0","480","486.69"
"481","0","481","17.03"
"482","0","482","433.57"
"483","0","483","118.23"
"484","0","484","156.51"
"485","0","485","439.80"
"486","0","486","94.81"
"487","0","487","454.52"
"488","0","488","240.98"
"489","0","489","492.07"
"490","0","490","49.73"
"491","0","491","60.06"
"492","0","492","181.72"
"493","0","493","399.70"
"494","0","494","407.38"
"495","0","495","114.25"
"496","0","496","374.16"
"497","0","497","85.93"
"498","0","498","413.95"
"499","0","499","403.49"
"500","0","500","110.76"
"501","0","501","36.68"
"502","0","502","221.28"
"503","0","503","490.12"
"504","0","504","54.42"
"505","0","505","150.50"
"506","0","506","196.07"
"507","0","507","300.83"
"508","0","508","312.37"
"509","0","509","156.57"
"510","0","510","265.50"
"511","0","511","93.34"
"512","0","512","62.31"
"513","0","513","467.00"
"514","0","514","210.12"
"515","0","515","491.69"
"516","0","516","482.52"
"517","0","517","354.38"
"518","0","518","439.53"
"519","0","519","122.23"
"520","0","520","119.44"
"521","0","521","283.36"
"522","0","522","250.54"
"523","0","523","39.80"
"524","0","524","485.89"
"525","0","525","338.14"
"526","0","526","65.69"
"527","0","527","467.63"
"528","0","528","146.53"
"529","0","529","367.69"
"530","0","530","98.39"
"531","0","531","478.18"
"532","0","532","25.72"
"533","0","533","497.79"
"534","0","534","450.39"
"535","0","535","36.25"
"536","0","536","358.73"
"537","0","537","377.65"
"538","0","538","415.36"
"539","0","539","362.47"
"540","0","540","49.24"
"541","0","541","352.13"
"542","0","542","270.59"
"543","0","543","235.19"
"544","0","544","271.74"
"545","0","545","86.46"
"546","0","546","338.74"
"547","0","547","111.20"
"548","0","548","238.42"
"549","0","549","124.89"
"550","0","550","146.04"
"551","0","551","413.09"
"552","0","552","104.07"
"553","0","553","362.87"
"554","0","554","435.23"
"555","0","555","493.28"
"556","0","556","113.30"
"557","0","557","202.24"
"558","0","558","448.92"
"559","0","559","157.14"
"560","0","560","221.01"
"561","0","561","124.58"
"562","0","562","90.05"
"563","0","563","137.79"
"564","0","564","238.36"
"565","0","565","125.79"
"566","0","566","131.38"
"567","0","567","69.12"
"568","0","568","46.93"
"569","0","569","35.36"
"570","0","570","115.92"
"571","0","571","58.04"
"572","0","572","99.79"
"573","0","573","455.44"
"574","0","574","292.92"
"575","0","575","332.68"
"576","0","576","91.32"
"577","0","577","328.33"
"578","0","578","156.13"
"579","0","579","384.21"
"580","0","580","349.31"
"581","0","581","259.20"
"582","0","582","211.65"
"583","0","583","135.36"
"584","0","584","195.10"
"585","0","585","31.01"
"586","0","586","19.36"
"587","0","587","143.60"
"588","0","588","263.32"
"589","0","589","341.06"
"590","0","590","448.18"
"591","0","591","462.53"
"592","0","592","82.01"
"593","0","593","386.60"
"594","0","594","241.42"
"595","0","595","306.49"
"596","0","596","115.19"
"597","0","597","52.52"
"598","0","598","148.87"
"599","0","599","136.29"
"600","0","600","218.61"
"601","0","601","19.57"
"602","0","602","7.46"
"603","0","603","485.10"
"604","0","604","114.83"
"605","0","605","217.14"
"606","0","606","426.23"
"607","0","607","481.89"
"608","0","608","123.88"
"609","0","609","159.97"
"610","0","610","119.59"
"611","0","611","107.47"
"612","0","612","173.97"
"613","0","613","270.66"
"614","0","614","380.59"
"615","0","615","196.54"
"616","0","616","95.08"
"617","0","617","121.66"
"618","0","618","322.32"
"619","0","619","136.55"
"620","0","620","50.41"
"621","0","621","420.36"
"622","0","622","465.50"
"623","0","623","202.90"
"624","0","624","344.93"
"625","0","625","209.29"
"626","0","626","418.64"
"627","0","627","157.54"
"628","0","628","233.57"
"629","0","629","105.27"
"630","0","630","118.60"
"631","0","631","170.99"
"632","0","632","232.87"
"633","0","633","247.27"
"634","0","634","103.74"
"635","0","635","271.08"
"636","0","636","2.39"
"637","0","637","274.84"
"638","0","638","454.65"
"639","0","639","53.11"
"640","0","640","38.64"
"641","0","641","332.96"
"642","0","642","337.87"
"643","0","643","146.65"
"644","0","644","182.87"
"645","0","645","338.18"
"646","0","646","475.88"
"647","0","647","186.27"
"648","0","648","297.88"
"649","0","649","159.06"
"650","0","650","68.24"
"651","0","651","120.72"
"652","0","652","125.96"
"653","0","653","347.30"
"654","0","654","251.37"
"655","0","655","119.53"
"656","0","656","170.81"
"657","0","657","80.71"
"658","0","658","116.28"
"659","0","659","283.52"
"660","0","660","202.10"
"661","0","661","16.28"
"662","0","662","406.07"
"663","0","663","375.57"
"664","0","664","199.44"
"665","0","665","15.91"
"666","0","666","85.84"
"667","0","667","47.80"
"668","0","668","341.02"
"669","0","669","284.61"
"670","0","670","357.56"
"671","0","671","45.12"
"672","0","672","341.28"
"673","0","673","33.09"
"674","0","674","39.85"
"675","0","675","293.29"
"676","0","676","347.21"
"677","0","677","12.12"
"678","0","678","20.04"
"679","0","679","386.26"
"680","0","680","496.75"
"681","0","681","170.19"
"682","0","682","139.90"
"683","0","683","182.46"
"684","0","684","236.52"
"685","0","685","169.64"
"686","0","686","72.08"
"687","0","687","24.29"
"688","0","688","275.07"
"689","0","689","180.90"
"690","0","690","109.45"
"691","0","691","300.94"
"692","0","692","238.42"
"693","0","693","348.82"
"694","0","694","350.96"
"695","0","695","386.81"
"696","0","696","2.08"
"697","0","697","23.57"
"698","0","698","98.51"
"699","0","699","417.44"
"700","0","700","118.13"
"701","0","701","144.15"
"702","0","702","189.55"
"703","0","703","67.75"
"704","0","704","442.34"
"705","0","705","93.83"
"706","0","706","462.71"
"707","0","707","305.09"
"708","0","708","12.21"
"709","0","709","361.50"
"710","0","710","384.02"
"711","0","711","66.31"
"712","0","712","48.60"
"713","0","713","202.26"
"714","0","714","371.47"
"715","0","715","80.60"
"716","0","716","446.47"
"717","0","717","443.93"
"718","0","718","482.85"
"719","0","719","188.28"
"720","0","720","217.41"
"721","0","721","87.96"
"722","0","722","87.69"
"723","0","723","409.37"
"724","0","724","74.67"
"725","0","725","418.44"
"726","0","726","351.10"
"727","0","727","362.15"
"728","0","728","262.70"
"729","0","729","36.70"
"730","0","730","124.20"
"731","0","731","278.98"
"732","0","732","256.18"
"733","0","733","356.11"
"734","0","734","419.31"
"735","0","735","207.42"
"736","0","736","424.13"
"737","0","737","484.95"
"738","0","738","239.86"
"739","0","739","273.40"
"740","0","740","111.58"
"741","0","741","194.01"
"742","0","742","348.89"
"743","0","743","463.80"
"744","0","744","30.39"
"745","0","745","152.71"
"746","0","746","428.03"
"747","0","747","308.04"
"748","0","748","139.21"
"749","0","749","469.24"
"750","0","750","359.78"
"751","0","751","217.57"
"752","0","752","139.76"
"753","0","753","440.99"
"754","0","754","415.16"
"755","0","755","468.37"
"756","0","756","400.74"
"757","0","757","493.35"
"758","0","758","333.31"
"759","0","759","266.56"
"760","0","760","63.63"
"761","0","761","134.64"
"762","0","762","130.72"
"763","0","763","386.32"
"764","0","764","349.71"
"765","0","765","337.94"
"766","0","766","60.26"
"767","0","767","499.00"
"768","0","768","68.24"
"769","0","769","308.35"
"770","0","770","198.49"
"771","0","771","391.60"
"772","0","772","472.82"
"773","0","773","262.74"
"774","0","774","112.71"
"775","0","775","307.97"
"776","0","776","203.49"
"777","0","777","171.56"
"778","0","778","322.13"
"779","0","779","206.20"
"780","0","780","48.29"
"781","0","781","174.86"
"782","0","782","431.62"
"783","0","783","167.79"
"784","0","784","354.70"
"785","0","785","42.57"
"786","0","786","216.49"
"787","0","787","13.33"
"788","0","788","244.31"
"789","0","789","216.49"
"790","0","790","39.07"
"791","0","791","162.44"
"792","0","792","219.95"
"793","0","793","120.09"
"794","0","794","23.31"
"795","0","795","158.74"
"796","0","796","108.72"
"797","0","797","94.65"
"798","0","798","414.69"
"799","0","799","234.91"
"800","0","800","495.23"
"801","0","801","255.37"
"802","0","802","209.04"
"803","0","803","195.61"
"804","0","804","450.69"
"805","0","805","448.45"
"806","0","806","372.97"
"807","0","807","352.00"
"808","0","808","476.25"
"809","0","809","338.92"
"810","0","810","211.21"
"811","0","811","184.09"
"812","0","812","388.44"
"813","0","813","409.99"
"814","0","814","235.44"
"815","0","815","265.25"
"816","0","816","499.63"
"817","0","817","446.57"
"818","0","818","245.93"
"819","0","819","473.83"
"820","0","820","494.38"
"821","0","821","462.59"
"822","0","822","379.75"
"823","0","823","360.30"
"824","0","824","490.59"
"825","0","825","410.35"
"826","0","826","14.69"
"827","0","827","80.27"
"828","0","828","309.59"
"829","0","829","334.08"
"830","0","830","364.02"
"831","0","831","83.45"
"832","0","832","327.67"
"833","0","833","330.86"
"834","0","834","25.19"
"835","0","835","42.92"
"836","0","836","437.60"
"837","0","837","326.79"
"838","0","838","5.55"
"839","0","839","24.21"
"840","0","840","130.93"
"841","0","841","301.67"
"842","0","842","166.44"
"843","0","843","150.47"
"844","0","844","390.98"
"845","0","845","378.89"
"846","0","846","106.39"
"847","0","847","34.32"
"848","0","848","98.34"
"849","0","849","192.16"
"850","0","850","383.85"
"851","0","851","165.69"
"852","0","852","247.86"
"853","0","853","60.29"
"854","0","854","176.05"
"855","0","855","346.28"
"856","0","856","7.15"
"857","0","857","1.93"
"858","0","858","468.81"
"859","0","859","487.53"
"860","0","860","475.93"
"861","0","861","277.08"
"862","0","862","243.36"
"863","0","863","73.73"
"864","0","864","242.80"
"865","0","865","412.78"
"866","0","866","83.39"
"867","0","867","364.77"
"868","0","868","326.77"
"869","0","869","77.50"
"870","0","870","305.61"
"871","0","871","59.58"
"872","0","872","98.31"
"873","0","873","431.86"
"874","0","874","448.83"
"875","0","875","370.37"
"876","0","876","157.82"
"877","0","877","495.40"
"878","0","878","356.64"
"879","0","879","151.32"
"880","0","880","399.35"
"881","0","881","237.35"
"882","0","882","17.04"
"883","0","883","47.50"
"884","0","884","229.03"
"885","0","885","158.48"
"886","0","886","143.72"
"887","0","887","307.68"
"888","0","888","106.71"
"889","0","889","2.18"
"890","0","890","473.65"
"891","0","891","21.49"
"892","0","892","330.41"
"893","0","893","121.22"
"894","0","894","288.23"
"895","0","895","307.92"
"896","0","896","363.16"
"897","0","897","99.01"
"898","0","898","326.05"
"899","0","899","298.69"
"900","0","900","385.03"
"901","0","901","443.95"
"902","0","902","196.24"
"903","0","903","468.47"
"904","0","904","167.13"
"905","0","905","67.16"
"906","0","906","409.74"
"907","0","907","38.89"
"908","0","908","11.92"
"909","0","909","62.04"
"910","0","910","77.49"
"911","0","911","394.74"
"912","0","912","180.18"
"913","0","913","25.43"
"914","0","914","122.01"
"915","0","915","285.28"
"916","0","916","439.05"
"917","0","917","401.63"
"918","0","918","316.41"
"919","0","919","482.43"
"920","0","920","459.84"
"921","0","921","273.94"
"922","0","922","489.17"
"923","0","923","167.37"
"924","0","924","418.77"
"925","0","925","79.69"
"926","0","926","395.99"
"927","0","927","364.55"
"928","0","928","101.63"
"929","0","929","357.76"
"930","0","930","452.55"
"931","0","931","134.10"
"932","0","932","58.42"
"933","0","933","449.81"
"934","0","934","20.07"
"935","0","935","135.25"
"936","0","936","127.78"
"937","0","937","245.11"
"938","0","938","409.17"
"939","0","939","204.07"
"940","0","940","233.34"
"941","0","941","246.93"
"942","0","942","328.52"
"943","0","943","7.34"
"944","0","944","79.61"
"945","0","945","144.36"
"946","0","946","368.43"
"947","0","947","478.84"
"948","0","948","30.88"
"949","0","949","197.25"
"950","0","950","215.63"
"951","0","951","161.96"
"952","0","952","154.36"
"953","0","953","282.43"
"954","0","954","118.97"
"955","0","955","132.78"
"956","0","956","197.87"
"957","0","957","1.38"
"958","0","958","21.95"
"959","0","959","12.85"
"960","0","960","77.68"
"961","0","961","247.07"
"962","0","962","62.16"
"963","0","963","104.38"
"964","0","964","478.71"
"965","0","965","478.67"
"966","0","966","424.03"
"967","0","967","439.42"
"968","0","968","139.05"
"969","0","969","349.63"
"970","0","970","309.89"
"971","0","971","496.84"
"972","0","972","352.56"
"973","0","973","99.94"
"974","0","974","426.88"
"975","0","975","481.88"
"976","0","976","378.50"
"977","0","977","256.40"
"978","0","978","107.20"
"979","0","979","307.23"
"980","0","980","496.31"
"981","0","981","421.11"
"982","0","982","425.04"
"983","0","983","282.70"
"984","0","984","377.13"
"985","0","985","491.06"
"986","0","986","274.07"
"987","0","987","331.44"
"988","0","988","11.78"
"989","0","989","264.64"
"990","0","990","326.37"
"991","0","991","219.12"
"992","0","992","233.90"
"993","0","993","401.75"
"994","0","994","154.43"
"995","0","995","142.76"
"996","0","996","305.87"
"997","0","997","159.76"
"998","0","998","51.93"
"999","0","999","87.76"
"1000","0","1000","474.72"
"1001","0","1001","198.48"
"1002","0","1002","18.60"
"1003","0","1003","271.16"
"1004","0","1004","97.90"
"1005","0","1005","121.26"
"1006","0","1006","103.50"
"1007","0","1007","125.81"
"1008","0","1008","26.72"
"1009","0","1009","172.44"
"1010","0","1010","12.14"
"1011","0","1011","11.30"
"1012","0","1012","390.96"
"1013","0","1013","243.80"
"1014","0","1014","277.97"
"1015","0","1015","211.43"
"1016","0","1016","147.15"
"1017","0","1017","8.18"
"1018","0","1018","422.92"
"1019","0","1019","289.08"
"1020","0","1020","249.70"
"1021","0","1021","480.00"
"1022","0","1022","325.10"
"1023","0","1023","403.77"
"1024","0","1024","272.83"
"1025","0","1025","255.32"
"1026","0","1026","90.35"
"1027","0","1027","110.20"
"1028","0","1028","488.04"
"1029","0","1029","464.26"
"1030","0","1030","473.74"
"1031","0","1031","498.24"
"1032","0","1032","181.97"
"1033","0","1033","244.21"
"1034","0","1034","432.75"
"1035","0","1035","456.17"
"1036","0","1036","306.15"
"1037","0","1037","401.39"
"1038","0","1038","14.64"
"1039","0","1039","213.02"
"1040","0","1040","442.75"
"1041","0","1041","99.64"
"1042","0","1042","167.23"
"1043","0","1043","382.83"
"1044","0","1044","457.47"
"1045","0","1045","364.42"
"1046","0","1046","303.30"
"1047","0","1047","107.57"
"1048","0","1048","306.91"
"1049","0","1049","364.88"
"1050","0","1050","442.84"
"1051","0","1051","256.89"
"1052","0","1052","123.85"
"1053","0","1053","305.75"
"1054","0","1054","473.77"
"1055","0","1055","356.45"
"1056","0","1056","184.59"
"1057","0","1057","461.61"
"1058","0","1058","456.63"
"1059","0","1059","495.90"
"1060","0","1060","264.88"
"1061","0","1061","23.70"
"1062","0","1062","115.73"
"1063","0","1063","161.48"
"1064","0","1064","328.38"
"1065","0","1065","255.84"
"1066","0","1066","490.44"
"1067","0","1067","288.07"
"1068","0","1068","175.93"
"1069","0","1069","212.86"
"1070","0","1070","400.18"
"1071","0","1071","289.99"
"1072","0","1072","308.59"
"1073","0","1073","12.46"
"1074","0","1074","445.07"
"1075","0","1075","7.67"
"1076","0","1076","418.23"
"1077","0","1077","492.25"
"1078","0","1078","391.78"
"1079","0","1079","27.49"
"1080","0","1080","112.96"
"1081","0","1081","487.93"
"1082","0","1082","431.08"
"1083","0","1083","464.31"
"1084","0","1084","94.68"
"1085","0","1085","155.86"
"1086","0","1086","23.10"
"1087","0","1087","325.56"
"1088","0","1088","112.20"
"1089","0","1089","31.82"
"1090","0","1090","189.99"
"1091","0","1091","449.49"
"1092","0","1092","226.61"
"1093","0","1093","361.12"
"1094","0","1094","236.15"
"1095","0","1095","19.48"
"1096","0","1096","468.05"
"1097","0","1097","484.30"
"1098","0","1098","305.53"
"1099","0","1099","83.63"
"1100","0","1100","418.41"
"1101","0","1101","220.51"
"1102","0","1102","19.27"
"1103","0","1103","244.50"
"1104","0","1104","215.83"
"1105","0","1105","292.63"
"1106","0","1106","127.62"
"1107","0","1107","70.94"
"1108","0","1108","492.96"
"1109","0","1109","227.19"
"1110","0","1110","440.49"
"1111","0","1111","58.24"
"1112","0","1112","361.97"
"1113","0","1113","272.24"
"1114","0","1114","463.37"
"1115","0","1115","58.00"
"1116","0","1116","292.22"
"1117","0","1117","211.69"
"1118","0","1118","237.44"
"1119","0","1119","208.32"
"1120","0","1120","472.81"
"1121","0","1121","445.16"
"1122","0","1122","156.92"
"1123","0","1123","353.71"
"1124","0","1124","60.76"
"1125","0","1125","35.16"
"1126","0","1126","222.29"
"1127","0","1127","96.09"
"1128","0","1128","329.23"
"1129","0","1129","416.13"
"1130","0","1130","63.85"
"1131","0","1131","350.46"
"1132","0","1132","411.00"
"1133","0","1133","310.56"
"1134","0","1134","262.60"
"1135","0","1135","329.14"
"1136","0","1136","473.49"
"1137","0","1137","322.24"
"1138","0","1138","79.80"
"1139","0","1139","424.62"
"1140","0","1140","43.07"
"1141","0","1141","407.29"
