"168","72","732","1981-05-17 17:27:53"
"169","62","68","2002-05-08 17:20:11"
"170","24","1032","1983-10-22 12:18:45"
"171","23","532","2005-10-27 08:42:31"
"172","45","1331","1989-05-22 08:58:32"
"173","54","1853","2017-08-18 18:32:10"
"174","51","884","2013-03-23 11:56:18"
"175","34","175","1994-09-01 22:35:08"
"176","99","1197","1974-03-04 07:19:24"
"177","32","564","1976-05-06 07:22:47"
"178","0","1302","2019-05-01 23:19:00"
"179","48","1627","2012-02-22 09:17:59"
"180","42","16","2011-07-17 13:07:05"
"181","4","1300","1992-12-03 03:08:32"
"182","12","817","1984-01-25 18:17:48"
"183","84","1535","1990-03-23 19:54:14"
"184","56","897","2006-10-08 00:08:35"
"185","76","199","2007-05-06 22:00:43"
"186","58","1466","2002-04-29 01:30:18"
"187","47","1545","2023-10-25 11:14:11"
"188","39","204","2006-03-29 12:18:45"
"189","6","654","2010-05-15 06:41:55"
"190","78","110","1980-10-28 22:56:56"
"191","33","1245","2015-01-05 06:54:01"
"192","39","552","2006-05-19 05:02:34"
"193","18","1543","1972-07-19 22:03:16"
"194","47","659","2010-12-09 13:46:15"
"195","5","1846","1974-12-27 02:00:46"
"196","2","1542","2011-12-30 12:12:40"
"197","46","1867","1992-11-13 21:21:50"
"198","6","271","1989-07-02 12:57:31"
"199","87","1691","2018-05-23 19:04:17"
"200","59","1348","1984-08-06 04:56:36"
"201","90","1281","2004-03-07 05:27:23"
"202","53","1381","1991-10-09 04:23:46"
"203","25","1341","1991-09-29 19:25:27"
"204","22","996","1980-04-06 23:42:29"
"205","0","46","2001-12-28 03:55:39"
"206","77","1760","2007-06-03 16:48:02"
"207","16","520","1988-10-29 19:38:25"
"208","58","1361","2010-07-21 14:42:28"
"209","40","728","2005-07-01 19:07:22"
"210","53","515","1987-06-11 17:02:20"
"211","72","1958","2014-02-19 05:12:13"
"212","67","698","2000-09-12 09:29:10"
"213","45","70","1996-02-27 14:08:13"
"214","60","68","2009-12-30 12:39:58"
"215","81","1059","1974-02-16 02:27:51"
"216","29","1455","2009-07-07 09:32:12"
"217","29","158","1992-02-15 12:42:31"
"218","44","245","1989-10-08 14:49:55"
"219","0","1123","2014-04-15 14:26:29"
"220","83","1575","1978-03-31 19:34:30"
"221","88","1807","1976-12-07 06:33:43"
"222","2","1421","2020-02-20 13:40:55"
"223","48","1076","1971-02-05 06:42:11"
"224","7","1190","2012-05-14 08:52:46"
"225","84","413","1994-07-26 03:01:18"
"226","99","1269","1977-09-14 07:02:07"
"227","96","482","1987-10-19 12:05:27"
"228","70","1334","1991-04-05 12:13:49"
"229","27","1310","1983-04-03 09:43:51"
"230","23","836","2007-01-05 13:33:14"
"231","68","1398","1984-01-01 10:07:05"
"232","63","152","2002-04-20 14:28:35"
"233","3","1421","1970-12-23 13:31:46"
"234","37","466","1984-04-24 10:22:08"
"235","91","595","2015-12-23 09:38:38"
"236","64","1339","2012-12-23 19:34:15"
"237","60","34","1997-02-07 02:39:02"
"238","4","1492","2010-07-14 11:47:05"
"239","76","772","1977-02-11 00:18:14"
"240","39","521","1970-06-23 14:19:04"
"241","46","1725","1971-01-31 22:25:53"
"242","78","1232","2011-09-10 03:13:36"
"243","11","1502","1987-08-09 03:11:28"
"244","29","1045","2005-08-24 04:29:21"
"245","51","1536","1985-07-17 01:25:50"
"246","67","63","2013-06-27 01:47:01"
"247","69","102","2015-12-27 00:05:55"
"248","82","444","1987-05-09 05:44:09"
"249","52","1231","1973-12-27 18:10:50"
"250","69","1371","1999-10-08 06:39:45"
"251","44","1318","1993-08-28 09:41:41"
"252","9","732","1971-11-02 17:13:41"
"253","79","1676","1987-10-27 02:35:37"
"254","38","413","2022-03-28 18:50:43"
"255","70","1846","2012-07-10 20:48:12"
"256","80","1371","2021-06-05 22:25:25"
"257","0","417","1975-05-29 22:49:21"
"258","9","852","2023-04-29 14:00:22"
"259","9","1836","1984-05-05 16:43:39"
"260","57","1990","2022-08-08 11:07:59"
"261","85","386","2005-09-27 01:02:24"
"262","39","1565","1974-06-26 10:52:02"
"263","45","645","2008-06-21 01:01:08"
"264","34","282","2018-06-24 15:26:58"
"265","42","573","2018-03-25 06:18:22"
"266","64","458","1993-06-10 12:13:08"
"267","46","1969","1975-03-13 22:37:06"
"268","34","693","1972-09-23 09:24:57"
"269","68","1109","1996-05-26 08:36:56"
"270","88","693","1996-05-28 02:12:01"
"271","61","649","2002-05-15 02:53:11"
"272","31","1071","2001-09-06 04:55:29"
"273","96","826","1994-08-12 11:44:31"
"274","32","1050","2015-09-29 23:05:50"
"275","72","922","1971-04-14 09:17:04"
"276","74","912","2020-11-09 09:09:44"
"277","91","402","1998-11-22 06:44:42"
"278","73","1430","1998-10-03 02:23:29"
"279","12","265","2023-10-08 13:38:17"
"280","3","1674","1972-02-02 00:09:33"
"281","30","1563","2007-12-31 00:03:28"
"282","77","1089","1978-11-09 06:16:39"
"283","90","701","1999-11-27 17:41:49"
"284","81","1620","1994-12-21 08:14:24"
"285","68","428","1980-11-14 01:11:50"
"286","75","213","1980-08-14 21:49:52"
"287","41","354","2000-03-05 21:47:52"
"288","16","276","1990-07-16 03:01:14"
"289","35","659","1986-06-20 19:41:27"
"290","13","1379","1995-01-23 01:46:37"
"291","83","511","1995-06-17 09:26:58"
"292","44","1237","1977-10-22 13:47:50"
"293","32","1275","1982-09-29 19:27:09"
"294","53","397","2022-09-01 03:39:37"
"295","31","153","2014-05-19 14:04:04"
"296","81","633","2010-07-03 08:40:30"
"297","8","859","1996-02-26 08:53:52"
"298","61","542","1984-06-17 20:05:52"
"299","49","1681","2020-03-02 03:31:14"
"300","75","380","2023-01-11 16:49:17"
"301","76","542","1978-03-23 08:17:04"
"302","9","38","1980-05-30 15:34:08"
"303","84","210","2004-09-29 12:08:07"
"304","56","1008","1982-11-24 10:41:19"
"305","55","271","1981-11-25 10:26:27"
"306","82","1808","2015-01-05 23:43:46"
"307","51","495","1997-03-04 01:48:05"
"308","71","1589","2003-09-28 23:52:20"
"309","22","1210","2011-05-28 02:42:34"
"310","45","1040","1999-02-17 14:27:38"
"311","30","1190","1992-01-16 15:06:05"
"312","57","682","1971-09-25 08:52:40"
"313","9","464","1975-12-28 23:27:33"
"314","97","246","2015-02-06 02:51:23"
"315","63","1900","1980-03-04 18:58:27"
"316","78","1237","1988-03-08 09:47:56"
"317","69","617","1992-04-26 12:53:32"
"318","5","1077","2021-11-29 08:12:44"
"319","43","1073","2000-09-11 02:29:21"
"320","97","1487","1993-06-03 18:07:12"
"321","13","1997","1988-03-23 02:41:41"
"322","35","918","1992-06-01 00:39:12"
"323","57","1004","1983-02-20 07:33:49"
"324","83","190","2000-10-27 09:14:41"
"325","25","465","2022-04-21 01:42:09"
"326","45","730","1977-02-09 08:39:11"
"327","38","1594","1982-09-17 17:42:39"
"328","34","700","1989-02-07 21:34:14"
"329","69","1838","2018-08-13 15:55:17"
"330","16","1720","2011-05-26 04:29:18"
"331","64","1897","1982-01-29 15:06:11"
"332","73","1468","1981-11-18 06:46:47"
"333","89","486","1996-04-03 07:08:51"
"334","66","1092","1989-10-17 04:43:07"
"335","68","1150","1998-07-24 04:30:24"
"336","46","774","1986-10-07 07:21:38"
"337","15","1335","1977-06-02 21:48:50"
"338","61","1060","2002-09-26 17:53:44"
"339","69","1853","2019-05-25 08:46:48"
"340","11","1811","2007-09-21 08:59:51"
"341","50","125","1993-01-18 01:52:18"
"342","5","658","1980-11-01 14:58:46"
"343","40","388","2003-06-01 07:00:24"
"344","64","1526","1982-09-08 20:57:44"
"345","12","1761","1994-05-30 07:46:06"
"346","37","193","1989-11-09 03:57:36"
"347","33","1367","1999-02-18 18:55:29"
"348","73","1349","2007-11-29 03:10:49"
"349","76","464","2005-01-22 06:53:50"
"350","45","426","1992-04-16 08:00:15"
"351","61","614","1984-02-19 20:55:21"
"352","92","425","1987-04-14 19:00:03"
"353","65","1707","1998-11-18 09:01:59"
"354","85","53","1979-03-04 03:49:26"
"355","23","1217","1970-11-27 14:00:55"
"356","16","982","1985-10-10 09:01:21"
"357","19","1356","1992-12-05 21:47:07"
"358","13","709","2002-07-07 18:03:58"
"359","14","370","2022-05-07 08:33:48"
"360","46","1473","2020-12-02 00:25:50"
"361","30","1826","2012-01-26 01:42:41"
"362","42","1275","2023-09-04 22:16:15"
"363","89","11","2009-01-01 20:46:05"
"364","58","110","1976-12-03 15:39:49"
"365","87","1394","2014-11-21 18:44:47"
"366","26","692","1976-09-16 04:29:07"
"367","91","637","2019-04-30 19:58:39"
"368","61","1999","1996-10-14 11:30:08"
"369","63","91","1999-04-23 06:02:25"
"370","60","1581","2013-02-28 04:23:24"
"371","77","1198","1985-05-23 23:04:17"
"372","7","1570","2014-09-05 10:03:54"
"373","16","803","2021-08-04 21:21:16"
"374","58","1024","2020-01-21 03:27:47"
"375","2","111","1980-07-29 19:34:37"
"376","82","1050","2020-07-13 08:26:25"
"377","5","1071","2011-04-11 07:06:55"
"378","74","1284","2004-06-07 23:19:18"
"379","67","1886","1978-03-26 20:22:58"
"380","93","1720","1995-11-24 08:48:33"
"381","50","252","1997-04-25 13:05:27"
"382","95","910","2015-05-11 12:04:56"
"383","10","1192","2019-08-27 08:09:10"
"384","64","1348","1986-06-06 09:54:03"
"385","58","1364","2004-01-30 00:35:43"
"386","5","1123","1973-09-28 00:29:15"
"387","49","734","1973-07-04 23:38:45"
"388","83","38","1993-07-13 16:59:29"
"389","20","1851","2006-06-05 10:03:06"
"390","97","1165","1985-12-25 03:22:59"
"391","11","1423","2020-07-29 18:16:39"
"392","26","721","1987-11-04 05:48:16"
"393","8","831","1992-10-26 06:01:43"
"394","24","244","1985-12-16 22:07:32"
"395","72","464","2014-11-21 07:41:49"
"396","26","829","1985-08-27 15:07:29"
"397","10","1986","2008-01-28 23:49:10"
"398","40","1830","1986-05-25 16:01:25"
"399","54","1783","2014-02-05 03:23:19"
"400","50","451","2017-01-13 06:53:12"
"401","91","766","1997-06-01 17:16:53"
"402","86","1170","1979-12-07 15:02:03"
"403","47","1682","1973-12-24 00:09:38"
"404","71","418","1982-09-29 05:33:01"
"405","6","267","1981-08-11 16:15:07"
"406","81","246","1999-12-26 09:56:31"
"407","58","1724","1975-04-29 16:13:43"
"408","34","668","1979-04-08 21:42:54"
"409","42","791","1975-05-09 03:12:53"
"410","80","1123","1994-01-19 14:26:24"
"411","39","38","2021-11-03 00:01:25"
"412","97","1436","2016-02-03 18:46:27"
"413","95","920","2006-05-04 00:48:08"
"414","8","574","2017-04-15 08:37:43"
"415","9","413","2014-02-07 16:44:12"
"416","15","302","1991-05-28 21:52:42"
"417","39","952","2020-12-02 22:17:05"
"418","21","1601","1989-12-29 23:15:57"
"419","64","1423","2010-10-31 13:33:29"
"420","40","459","1998-10-31 01:02:45"
"421","42","1302","1982-07-13 19:11:44"
"422","71","1487","2023-09-26 13:04:13"
"423","73","931","2017-11-19 21:34:59"
"424","54","1014","2006-07-05 17:00:00"
"425","90","1085","1971-01-05 03:22:32"
"426","91","1562","1994-10-09 09:28:10"
"427","12","210","1986-06-19 12:34:44"
"428","75","1574","2006-05-10 07:15:50"
"429","78","132","1980-10-09 08:12:12"
"430","2","1869","1973-10-27 20:31:56"
"431","61","1109","2021-08-28 07:00:27"
"432","87","1867","2001-09-09 10:18:10"
"433","55","1850","2004-11-21 20:23:56"
"434","64","809","2006-12-16 00:15:49"
"435","34","330","1972-10-16 16:43:35"
"436","92","1972","2005-01-05 03:30:31"
"437","83","611","2019-08-26 23:44:39"
"438","14","537","2019-12-24 01:11:16"
"439","31","1071","2004-03-17 16:27:45"
"440","65","86","1980-07-20 01:48:09"
"441","74","542","2013-08-28 05:31:45"
"442","98","617","1998-05-14 04:14:42"
"443","76","1973","2003-07-30 11:27:33"
"444","35","1215","1987-04-19 13:27:38"
"445","86","1298","1988-08-18 02:35:56"
"446","56","986","2021-02-09 02:34:24"
"447","73","1411","1977-02-22 12:58:55"
"448","6","1959","1971-05-06 10:41:35"
"449","1","1183","1989-03-14 15:47:44"
"450","95","1116","1973-07-09 01:34:32"
"451","56","738","1978-11-22 01:44:21"
"452","45","1679","2008-08-28 00:30:47"
"453","8","1941","2006-10-26 14:34:58"
"454","55","1264","1993-04-28 15:24:11"
"455","47","179","1989-05-19 20:14:10"
"456","66","520","2019-07-25 11:10:04"
"457","83","1071","1982-09-09 02:04:57"
"458","17","116","2007-10-29 03:56:00"
"459","37","1194","1978-12-20 12:04:06"
"460","10","1897","2020-11-24 19:55:41"
"461","87","1850","1988-10-29 02:14:18"
"462","73","1227","1994-01-10 18:05:50"
"463","37","983","2015-07-14 18:54:27"
"464","3","1280","1978-07-03 22:36:47"
"465","55","1487","1977-05-19 10:52:45"
"466","22","1997","1987-11-13 13:13:42"
"467","59","16","2005-04-21 01:06:46"
"468","21","1614","1973-11-11 13:20:17"
"469","63","488","2016-09-23 01:59:20"
"470","45","1430","1971-03-17 19:09:18"
"471","68","461","2022-03-23 08:54:50"
"472","28","1542","1980-11-25 11:59:40"
"473","49","1001","2019-04-15 08:13:06"
"474","69","1963","2010-02-20 12:10:30"
"475","55","941","1975-08-06 23:15:37"
"476","88","360","1994-02-05 05:13:20"
"477","79","521","2005-11-10 21:43:21"
"478","94","1460","1999-12-03 21:59:23"
"479","12","1422","1996-10-11 22:15:00"
"480","30","1215","2019-01-06 02:30:47"
"481","71","119","1993-10-11 11:07:44"
"482","87","69","1981-10-30 16:16:51"
"483","83","25","2023-03-02 08:25:41"
"484","15","114","1993-10-28 19:32:41"
"485","36","1542","1987-12-06 22:55:19"
"486","11","132","1973-02-03 06:03:31"
"487","97","169","1999-12-04 16:00:45"
"488","64","689","2005-01-16 13:23:32"
"489","49","289","1989-11-10 17:20:18"
"490","69","1396","1975-10-02 00:31:48"
"491","45","1740","2022-07-12 21:19:13"
"492","75","211","2009-08-13 18:38:10"
"493","40","800","2016-01-03 07:58:33"
"494","73","1269","1988-01-21 12:12:47"
"495","91","1720","1974-03-09 06:09:37"
"496","97","730","1970-01-25 20:40:40"
"497","97","1802","2006-05-16 18:35:18"
"498","59","1017","2000-03-11 13:09:57"
"499","19","381","1974-08-25 22:41:59"
"500","44","1186","1975-04-29 15:58:07"
"501","36","413","1993-08-04 05:30:17"
"502","84","1690","2003-06-30 13:32:29"
"503","38","126","1987-04-04 02:26:46"
"504","50","1662","2001-09-16 10:14:11"
"505","55","214","1990-10-13 16:33:58"
"506","97","1678","1970-07-22 06:36:37"
"507","92","1884","2011-11-23 08:47:46"
"508","17","1806","1992-08-24 17:15:22"
"509","91","1421","1985-01-18 14:56:51"
"510","99","682","2018-04-13 13:19:36"
"511","95","264","2003-07-24 16:05:57"
"512","32","1074","1974-09-28 05:16:09"
"513","62","1690","1973-11-07 15:14:38"
"514","35","1689","2014-09-24 09:49:07"
"515","26","140","2021-08-18 19:33:12"
"516","4","1778","2009-10-13 19:12:56"
"517","18","395","1989-06-27 22:29:37"
"518","9","1746","1984-07-14 08:23:14"
"519","1","1365","2011-08-15 19:43:41"
"520","23","1017","1987-09-27 16:47:35"
"521","78","596","2007-02-24 01:44:22"
"522","0","94","1981-06-15 07:35:48"
"523","19","1707","2009-05-20 11:14:05"
"524","21","1146","2017-03-12 14:04:52"
"525","26","1264","2004-10-04 17:41:39"
"526","23","34","1970-09-24 04:21:23"
"527","87","79","1992-09-18 08:21:36"
"528","79","634","2003-12-13 00:03:17"
"529","72","700","2005-08-28 14:57:26"
"530","5","1679","2001-09-19 08:25:37"
"531","92","1256","1988-09-10 12:08:58"
"532","57","1257","2020-02-10 18:23:05"
"533","17","1081","2000-09-20 14:41:28"
"534","49","1676","2017-10-12 13:42:16"
"535","6","1985","2009-02-18 09:10:07"
"536","84","1453","2022-09-16 09:11:08"
"537","4","1850","1980-08-23 15:50:53"
"538","1","751","1971-02-22 21:03:43"
"539","99","1205","1985-06-18 23:37:45"
"540","60","699","2019-11-20 20:01:12"
"541","7","329","2001-11-17 01:10:59"
"542","29","392","1972-03-08 00:21:46"
"543","34","757","2013-08-28 19:52:11"
"544","37","1959","1979-03-07 02:29:40"
"545","42","826","1990-03-22 02:16:38"
"546","19","218","1990-05-29 05:03:57"
"547","75","626","1988-03-28 15:27:45"
"548","66","1636","1990-06-20 23:09:21"
"549","63","1274","2019-12-23 18:19:51"
"550","11","1470","1998-07-23 11:48:07"
"551","11","117","1981-03-20 11:53:12"
"552","0","549","2021-09-23 13:12:42"
"553","2","1137","1978-03-31 07:55:10"
"554","22","1051","2020-07-08 03:58:04"
"555","18","1455","2012-10-24 20:19:06"
"556","20","1245","1975-12-27 03:21:13"
"557","60","1476","2010-12-04 00:56:08"
"558","58","700","2021-06-02 14:19:58"
"559","76","219","1976-09-25 04:10:19"
"560","34","114","1981-01-27 00:54:06"
"561","47","1888","1996-07-30 03:14:29"
"562","20","1264","1992-05-04 05:14:24"
"563","1","164","2012-05-10 14:50:11"
"564","53","16","2013-01-09 11:56:13"
"565","62","915","2019-06-22 07:40:05"
"566","86","1620","1988-12-16 03:51:15"
"567","54","482","1980-08-23 01:16:26"
"568","90","1244","2018-04-10 19:27:54"
"569","46","1679","2009-09-11 15:34:42"
"570","84","1576","1983-09-22 04:08:22"
"571","78","496","1970-02-18 21:22:57"
"572","23","102","2006-10-02 01:57:48"
"573","45","540","1982-05-31 08:14:20"
"574","41","1375","1999-10-23 13:16:26"
"575","49","872","1992-05-19 21:41:05"
"576","31","728","1997-01-19 11:34:47"
"577","76","191","2023-03-22 10:37:33"
"578","10","210","2015-09-29 04:46:19"
"579","60","1416","1985-09-08 23:50:05"
"580","41","1008","2004-12-02 15:43:48"
"581","40","396","1970-02-20 08:00:56"
"582","9","1689","1974-08-15 11:49:15"
"583","75","1585","1986-07-29 10:54:52"
"584","58","518","1999-06-21 03:07:29"
"585","89","402","2010-05-27 15:35:01"
"586","55","4","2009-05-07 06:09:10"
"587","83","482","2010-09-23 04:30:34"
"588","66","444","2019-03-09 19:57:20"
"589","72","435","2005-04-21 06:45:35"
"590","96","1109","2022-08-03 19:50:52"
"591","0","1383","2011-06-28 10:41:55"
"592","56","1334","1988-01-26 19:37:41"
"593","47","1894","2008-02-17 12:57:52"
"594","27","282","1972-03-24 03:31:28"
"595","92","1215","1989-09-19 11:49:57"
"596","76","1833","2018-03-28 11:42:21"
"597","68","273","2001-06-02 16:43:20"
"598","74","704","1998-10-25 12:40:11"
"599","95","1987","1975-12-03 04:40:07"
"600","7","1825","1985-12-21 03:04:51"
"601","83","1491","2016-05-18 20:37:18"
"602","28","1393","2004-03-01 00:39:25"
"603","87","246","1993-12-29 06:45:51"
"604","26","565","1984-09-03 17:58:20"
"605","29","468","1985-10-16 08:57:18"
"606","1","258","1995-04-15 03:53:44"
"607","7","719","2013-06-13 12:56:04"
"608","64","248","1992-01-16 14:09:54"
"609","84","536","2005-01-12 20:28:44"
"610","15","1890","2007-02-23 11:58:29"
"611","71","1314","1992-05-01 07:52:34"
"612","7","123","1990-02-15 12:58:49"
"613","38","1752","1989-03-18 19:06:10"
"614","32","140","1997-09-16 23:34:21"
"615","36","1949","1983-03-19 19:53:54"
"616","44","777","2020-04-19 12:54:39"
"617","59","767","1990-11-06 09:29:12"
"618","67","1863","1977-06-18 03:23:27"
"619","88","1391","2008-06-28 08:12:58"
"620","72","515","2007-12-28 11:46:06"
"621","33","1349","1982-03-16 00:55:16"
"622","96","153","2023-04-10 23:41:16"
"623","86","405","1999-05-13 14:22:47"
"624","16","1515","2018-09-19 00:18:21"
"625","63","358","1991-01-24 06:16:38"
"626","15","174","1985-06-15 20:28:31"
"627","84","741","1987-03-25 14:27:23"
"628","39","1183","2007-08-14 08:55:32"
"629","51","1470","1972-03-07 02:06:10"
"630","43","282","2013-07-11 22:05:03"
"631","41","575","2017-09-15 09:14:11"
"632","43","1266","2000-03-21 23:15:26"
"633","58","1973","1984-01-02 05:41:04"
"634","78","1855","2000-04-07 15:34:58"
"635","55","1526","2018-05-24 13:09:16"
"636","20","1720","2018-07-25 12:17:38"
"637","92","1807","1995-05-03 01:07:47"
"638","20","230","2002-11-12 01:03:26"
"639","84","1401","2000-02-25 23:38:21"
"640","68","681","1997-05-25 10:03:32"
"641","28","1855","2014-01-09 20:00:33"
"642","30","34","2011-10-17 13:08:31"
"643","52","1088","2007-03-31 10:37:55"
"644","64","1371","1999-10-23 03:30:02"
"645","66","1327","1975-12-10 12:34:01"
"646","31","874","1986-11-06 02:55:11"
"647","63","323","2014-01-26 09:34:22"
"648","20","1953","2009-07-02 22:23:13"
"649","29","246","1977-04-05 17:06:24"
"650","27","634","2007-02-17 05:54:35"
